{{1, 0, 0, 0}, {3, -2, 2, 0}}
{{1979, 332, -1190, -1546}, {1065, 180, -640, -832}}
{{1979, 332, 1190, -1546}, {1065, 180, 640, -832}}
{{1979, 332, 1190, -1546}, {3185, 532, 1916, -2488}}
{{1979, 332, 1190, -1546}, {4773, 802, 2868, -3730}}
{{1979, 332, 1190, -1546}, {4981, 838, 2996, -3890}}
{{1979, 348, -1206, -1530}, {1065, 188, -648, -824}}
{{1979, 348, 1206, -1530}, {1065, 188, 648, -824}}
{{1979, 348, 1206, -1530}, {1173, 206, 716, -906}}
{{1979, 348, 1206, -1530}, {4773, 842, 2908, -3690}}
{{1979, 348, 1206, -1530}, {6993, 1228, 4260, -5408}}
{{1979, 548, -1894, -170}, {669, 186, -640, -58}}
{{1979, 548, 1894, -170}, {2353, 652, 2252, -200}}
{{1979, 844, -1790, -2}, {1053, 450, -952, -2}}
{{1979, 844, 1790, -2}, {1809, 772, 1636, 0}}
{{1979, 900, -1482, -954}, {465, 212, -348, -224}}
{{1979, 900, 1482, -954}, {465, 212, 348, -224}}
{{1979, 900, 1482, -954}, {2829, 1286, 2120, -1362}}
{{1979, 900, 1482, -954}, {4221, 1922, 3160, -2034}}
{{1979, 900, 1482, -954}, {5289, 2404, 3960, -2552}}
{{1979, 988, -1414, -970}, {425, 212, -304, -208}}
{{1979, 988, 1414, -970}, {425, 212, 304, -208}}
{{1979, 988, 1414, -970}, {3141, 1570, 2244, -1538}}
{{1979, 988, 1414, -970}, {3989, 1990, 2852, -1954}}
{{1979, 988, 1414, -970}, {5169, 2580, 3692, -2536}}
{{1981, -1170, 1392, -786}, {1131, -668, 794, -450}}
{{1981, -486, 1920, -42}, {819, -200, 794, -18}}
{{1981, 486, 1920, -42}, {819, 200, 794, -18}}
{{1981, 1170, 1392, -786}, {1131, 668, 794, -450}}
{{1985, -1208, 1384, -752}, {931, -566, 650, -352}}
{{1985, -968, 1432, -976}, {1155, -562, 834, -568}}
{{1985, -632, 1880, -80}, {771, -246, 730, -32}}
{{1985, -472, 1928, -16}, {1155, -274, 1122, -8}}
{{1985, 472, 1928, -16}, {1155, 274, 1122, -8}}
{{1985, 632, 1880, -80}, {771, 246, 730, -32}}
{{1985, 968, 1432, -976}, {1155, 562, 834, -568}}
{{1985, 1208, 1384, -752}, {931, 566, 650, -352}}
{{1987, -1790, 862, -32}, {1197, -1078, 520, -18}}
{{1987, -1480, -1282, -338}, {341, -254, -220, -58}}
{{1987, -1480, 1282, -338}, {3137, -2336, 2024, -536}}
{{1987, -1408, -1402, -10}, {437, -310, -308, -2}}
{{1987, -1408, 1402, -10}, {2721, -1928, 1920, -16}}
{{1987, -34, 446, -1936}, {657, -12, 148, -640}}
{{1987, 34, 446, -1936}, {657, 12, 148, -640}}
{{1987, 1408, -1402, -10}, {437, 310, -308, -2}}
{{1987, 1408, 1402, -10}, {2721, 1928, 1920, -16}}
{{1987, 1480, -1282, -338}, {341, 254, -220, -58}}
{{1987, 1480, 1282, -338}, {3137, 2336, 2024, -536}}
{{1987, 1790, 862, -32}, {1197, 1078, 520, -18}}
{{1993, -1696, 1004, -296}, {915, -778, 462, -136}}
{{1993, -1136, 1396, -856}, {579, -330, 406, -248}}
{{1993, -1112, -1420, -848}, {1203, -670, -858, -512}}
{{1993, -1112, 1420, -848}, {1059, -592, 754, -450}}
{{1993, -904, -1484, -976}, {915, -414, -682, -448}}
{{1993, -904, 1484, -976}, {1443, -656, 1074, -706}}
{{1993, -856, 1396, -1136}, {579, -248, 406, -330}}
{{1993, -628, 1880, -208}, {1003, -316, 946, -106}}
{{1993, -620, -1888, -152}, {555, -172, -526, -42}}
{{1993, -620, 1888, -152}, {555, -172, 526, -42}}
{{1993, -308, -1040, -1672}, {963, -150, -502, -808}}
{{1993, -308, 1040, -1672}, {1899, -292, 990, -1594}}
{{1993, -296, 1004, -1696}, {1475, -218, 742, -1256}}
{{1993, -76, 584, -1904}, {963, -38, 282, -920}}
{{1993, 76, 584, -1904}, {963, 38, 282, -920}}
{{1993, 296, 1004, -1696}, {1475, 218, 742, -1256}}
{{1993, 308, -1040, -1672}, {963, 150, -502, -808}}
{{1993, 308, 1040, -1672}, {1899, 292, 990, -1594}}
{{1993, 620, -1888, -152}, {555, 172, -526, -42}}
{{1993, 620, 1888, -152}, {555, 172, 526, -42}}
{{1993, 628, 1880, -208}, {1003, 316, 946, -106}}
{{1993, 856, 1396, -1136}, {579, 248, 406, -330}}
{{1993, 904, -1484, -976}, {915, 414, -682, -448}}
{{1993, 904, 1484, -976}, {1443, 656, 1074, -706}}
{{1993, 1112, -1420, -848}, {1203, 670, -858, -512}}
{{1993, 1112, 1420, -848}, {1059, 592, 754, -450}}
{{1993, 1136, 1396, -856}, {579, 330, 406, -248}}
{{1993, 1696, 1004, -296}, {915, 778, 462, -136}}
{{1995, -1732, -962, -234}, {357, -310, -172, -42}}
{{1995, -1732, 962, -234}, {2953, -2564, 1424, -344}}
{{1995, -1676, -1082, -18}, {1033, -868, -560, -8}}
{{1995, -1676, 1082, -18}, {1033, -868, 560, -8}}
{{1995, -1468, -1310, -330}, {1133, -834, -744, -186}}
{{1995, -1468, -1246, -522}, {525, -386, -328, -138}}
{{1995, -1468, 1246, -522}, {2417, -1780, 1508, -632}}
{{1995, -1468, 1310, -330}, {1201, -884, 788, -200}}
{{1995, -1436, -1378, -138}, {597, -430, -412, -42}}
{{1995, -1436, 1378, -138}, {3593, -2588, 2480, -248}}
{{1995, -1012, -1718, -66}, {557, -282, -480, -18}}
{{1995, -1012, -1414, -978}, {429, -218, -304, -210}}
{{1995, -1012, 1414, -978}, {2705, -1372, 1916, -1328}}
{{1995, -1012, 1718, -66}, {2449, -1244, 2108, -80}}
{{1995, -28, -562, -1914}, {469, -6, -132, -450}}
{{1995, -28, 562, -1914}, {3785, -52, 1064, -3632}}
{{1995, 28, -562, -1914}, {469, 6, -132, -450}}
{{1995, 28, 562, -1914}, {3785, 52, 1064, -3632}}
{{1995, 1012, -1718, -66}, {557, 282, -480, -18}}
{{1995, 1012, -1414, -978}, {429, 218, -304, -210}}
{{1995, 1012, 1414, -978}, {2705, 1372, 1916, -1328}}
{{1995, 1012, 1718, -66}, {2449, 1244, 2108, -80}}
{{1995, 1436, -1378, -138}, {597, 430, -412, -42}}
{{1995, 1436, 1378, -138}, {3593, 2588, 2480, -248}}
{{1995, 1468, -1310, -330}, {1133, 834, -744, -186}}
{{1995, 1468, -1246, -522}, {525, 386, -328, -138}}
{{1995, 1468, 1246, -522}, {2417, 1780, 1508, -632}}
{{1995, 1468, 1310, -330}, {1201, 884, 788, -200}}
{{1995, 1676, -1082, -18}, {1033, 868, -560, -8}}
{{1995, 1676, 1082, -18}, {1033, 868, 560, -8}}
{{1995, 1732, -962, -234}, {357, 310, -172, -42}}
{{1995, 1732, 962, -234}, {2953, 2564, 1424, -344}}
{{1997, -1702, 1040, -98}, {1155, -984, 602, -58}}
{{1997, -994, 1424, -986}, {507, -252, 362, -250}}
{{1997, 994, 1424, -986}, {507, 252, 362, -250}}
{{1997, 1702, 1040, -98}, {1155, 984, 602, -58}}
{{2001, -380, -1140, -1600}, {523, -100, -298, -418}}
{{2001, -380, 1140, -1600}, {523, -100, 298, -418}}
{{2001, 380, -1140, -1600}, {523, 100, -298, -418}}
{{2001, 380, 1140, -1600}, {523, 100, 298, -418}}
{{2003, -640, 1898, -2}, {1325, -422, 1256, -2}}
{{2003, -488, 1942, -50}, {1345, -328, 1304, -32}}
{{2003, -376, 1966, -74}, {933, -174, 916, -34}}
{{2003, -8, 362, -1970}, {1149, -6, 208, -1130}}
{{2003, 8, 362, -1970}, {1149, 6, 208, -1130}}
{{2003, 376, 1966, -74}, {933, 174, 916, -34}}
{{2003, 488, 1942, -50}, {1345, 328, 1304, -32}}
{{2003, 640, 1898, -2}, {1325, 422, 1256, -2}}
{{2011, -1228, -1394, -770}, {965, -590, -668, -370}}
{{2011, -1228, 1394, -770}, {1961, -1196, 1360, -752}}
{{2011, -628, -1906, -130}, {789, -246, -748, -50}}
{{2011, -628, 1906, -130}, {1705, -532, 1616, -112}}
{{2011, -596, 1910, -202}, {1285, -382, 1220, -130}}
{{2011, -404, 1970, -2}, {1021, -206, 1000, -2}}
{{2011, 404, 1970, -2}, {1021, 206, 1000, -2}}
{{2011, 596, 1910, -202}, {1285, 382, 1220, -130}}
{{2011, 628, -1906, -130}, {789, 246, -748, -50}}
{{2011, 628, 1906, -130}, {1705, 532, 1616, -112}}
{{2011, 1228, -1394, -770}, {965, 590, -668, -370}}
{{2011, 1228, 1394, -770}, {1961, 1196, 1360, -752}}
{{2013, -1494, -1304, -346}, {515, -382, -334, -88}}
{{2013, -1494, 1304, -346}, {515, -382, 334, -88}}
{{2013, -1470, -1288, -482}, {435, -318, -278, -104}}
{{2013, -1470, 1288, -482}, {435, -318, 278, -104}}
{{2013, -1186, 1424, -786}, {1155, -680, 818, -450}}
{{2013, -578, -1920, -178}, {451, -130, -430, -40}}
{{2013, -578, 1920, -178}, {451, -130, 430, -40}}
{{2013, -490, 1952, -42}, {819, -200, 794, -18}}
{{2013, -238, -1080, -1682}, {443, -52, -238, -370}}
{{2013, -238, 1080, -1682}, {2739, -326, 1470, -2288}}
{{2013, -198, -1192, -1610}, {523, -52, -310, -418}}
{{2013, -198, 1192, -1610}, {2499, -246, 1478, -2000}}
{{2013, -170, -1152, -1642}, {1043, -88, -598, -850}}
{{2013, -170, 1152, -1642}, {1843, -154, 1054, -1504}}
{{2013, 170, -1152, -1642}, {1043, 88, -598, -850}}
{{2013, 170, 1152, -1642}, {1843, 154, 1054, -1504}}
{{2013, 198, -1192, -1610}, {523, 52, -310, -418}}
{{2013, 198, 1192, -1610}, {2499, 246, 1478, -2000}}
{{2013, 238, -1080, -1682}, {443, 52, -238, -370}}
{{2013, 238, 1080, -1682}, {2739, 326, 1470, -2288}}
{{2013, 490, 1952, -42}, {819, 200, 794, -18}}
{{2013, 578, -1920, -178}, {451, 130, -430, -40}}
{{2013, 578, 1920, -178}, {451, 130, 430, -40}}
{{2013, 1186, 1424, -786}, {1155, 680, 818, -450}}
{{2013, 1470, -1288, -482}, {435, 318, -278, -104}}
{{2013, 1470, 1288, -482}, {435, 318, 278, -104}}
{{2013, 1494, -1304, -346}, {515, 382, -334, -88}}
{{2013, 1494, 1304, -346}, {515, 382, 334, -88}}
{{2019, -1830, -842, -136}, {845, -766, -352, -58}}
{{2019, -1830, 842, -136}, {845, -766, 352, -58}}
{{2019, -1736, -1030, -42}, {845, -726, -432, -18}}
{{2019, -1736, 1030, -42}, {1609, -1384, 820, -32}}
{{2019, -1722, -1030, -224}, {361, -308, -184, -40}}
{{2019, -1722, 1030, -224}, {3285, -2802, 1676, -362}}
{{2019, -1520, -1274, -378}, {425, -320, -268, -80}}
{{2019, -1520, 1274, -378}, {425, -320, 268, -80}}
{{2019, -1520, 1274, -378}, {3421, -2574, 2160, -642}}
{{2019, -1520, 1274, -378}, {3933, -2962, 2480, -738}}
{{2019, -1520, 1274, -378}, {5185, -3904, 3272, -968}}
{{2019, -1518, -1330, -56}, {553, -416, -364, -16}}
{{2019, -1518, 1330, -56}, {3549, -2670, 2336, -98}}
{{2019, -1370, 1482, -56}, {1481, -1004, 1088, -40}}
{{2019, -1270, 1382, -744}, {649, -408, 444, -240}}
{{2019, -1234, -1410, -752}, {1265, -772, -884, -472}}
{{2019, -1234, 1410, -752}, {1101, -674, 768, -410}}
{{2019, -1194, -1418, -800}, {1169, -692, -820, -464}}
{{2019, -1194, 1418, -800}, {1981, -1170, 1392, -786}}
{{2019, -1192, -1414, -810}, {525, -310, -368, -210}}
{{2019, -1192, 1414, -810}, {3913, -2312, 2740, -1568}}
{{2019, -966, -1430, -1048}, {769, -368, -544, -400}}
{{2019, -966, 1430, -1048}, {1733, -830, 1228, -898}}
{{2019, -914, 1790, -192}, {753, -340, 668, -72}}
{{2019, -870, 1418, -1144}, {353, -152, 248, -200}}
{{2019, -800, -1806, -418}, {769, -304, -688, -160}}
{{2019, -800, 1806, -418}, {769, -304, 688, -160}}
{{2019, -800, 1806, -418}, {3913, -1552, 3500, -808}}
{{2019, -800, 1806, -418}, {4325, -1714, 3868, -898}}
{{2019, -800, 1806, -418}, {4645, -1838, 4156, -962}}
{{2019, -754, -1838, -360}, {413, -154, -376, -74}}
{{2019, -754, 1838, -360}, {413, -154, 376, -74}}
{{2019, -754, 1838, -360}, {3369, -1256, 3068, -600}}
{{2019, -754, 1838, -360}, {3889, -1452, 3540, -696}}
{{2019, -754, 1838, -360}, {5269, -1970, 4796, -938}}
{{2019, -640, -1914, -58}, {553, -176, -524, -16}}
{{2019, -640, 1914, -58}, {553, -176, 524, -16}}
{{2019, -640, 1914, -58}, {3325, -1054, 3152, -98}}
{{2019, -640, 1914, -58}, {4541, -1442, 4304, -130}}
{{2019, -640, 1914, -58}, {4801, -1520, 4552, -136}}
{{2019, -486, -1958, -80}, {833, -200, -808, -32}}
{{2019, -486, 1958, -80}, {1621, -390, 1572, -66}}
{{2019, -304, -1062, -1690}, {2113, -320, -1112, -1768}}
{{2019, -304, 1062, -1690}, {949, -142, 500, -794}}
{{2019, -304, 1062, -1690}, {2113, -320, 1112, -1768}}
{{2019, -304, 1062, -1690}, {3509, -530, 1844, -2938}}
{{2019, -304, 1062, -1690}, {9769, -1472, 5140, -8176}}
{{2019, -130, -1214, -1608}, {1661, -106, -1000, -1322}}
{{2019, -130, 1214, -1608}, {873, -56, 524, -696}}
{{2019, -130, 1214, -1608}, {1661, -106, 1000, -1322}}
{{2019, -130, 1214, -1608}, {3889, -252, 2340, -3096}}
{{2019, -130, 1214, -1608}, {9013, -578, 5420, -7178}}
{{2019, -128, -1190, -1626}, {2753, -176, -1624, -2216}}
{{2019, -128, 1190, -1626}, {469, -30, 276, -378}}
{{2019, -128, 1190, -1626}, {2753, -176, 1624, -2216}}
{{2019, -128, 1190, -1626}, {6549, -418, 3860, -5274}}
{{2019, -128, 1190, -1626}, {7849, -496, 4628, -6320}}
{{2019, -122, -726, -1880}, {713, -44, -256, -664}}
{{2019, -122, 726, -1880}, {4101, -250, 1476, -3818}}
{{2019, -80, -786, -1858}, {1609, -64, -628, -1480}}
{{2019, -80, 786, -1858}, {845, -34, 328, -778}}
{{2019, -80, 786, -1858}, {1609, -64, 628, -1480}}
{{2019, -80, 786, -1858}, {4045, -158, 1576, -3722}}
{{2019, -80, 786, -1858}, {8833, -352, 3440, -8128}}
{{2019, 80, -786, -1858}, {1609, 64, -628, -1480}}
{{2019, 80, 786, -1858}, {845, 34, 328, -778}}
{{2019, 80, 786, -1858}, {1609, 64, 628, -1480}}
{{2019, 80, 786, -1858}, {4045, 158, 1576, -3722}}
{{2019, 80, 786, -1858}, {8833, 352, 3440, -8128}}
{{2019, 122, -726, -1880}, {713, 44, -256, -664}}
{{2019, 122, 726, -1880}, {4101, 250, 1476, -3818}}
{{2019, 128, -1190, -1626}, {2753, 176, -1624, -2216}}
{{2019, 128, 1190, -1626}, {469, 30, 276, -378}}
{{2019, 128, 1190, -1626}, {2753, 176, 1624, -2216}}
{{2019, 128, 1190, -1626}, {6549, 418, 3860, -5274}}
{{2019, 128, 1190, -1626}, {7849, 496, 4628, -6320}}
{{2019, 130, -1214, -1608}, {1661, 106, -1000, -1322}}
{{2019, 130, 1214, -1608}, {873, 56, 524, -696}}
{{2019, 130, 1214, -1608}, {1661, 106, 1000, -1322}}
{{2019, 130, 1214, -1608}, {3889, 252, 2340, -3096}}
{{2019, 130, 1214, -1608}, {9013, 578, 5420, -7178}}
{{2019, 304, -1062, -1690}, {2113, 320, -1112, -1768}}
{{2019, 304, 1062, -1690}, {949, 142, 500, -794}}
{{2019, 304, 1062, -1690}, {2113, 320, 1112, -1768}}
{{2019, 304, 1062, -1690}, {3509, 530, 1844, -2938}}
{{2019, 304, 1062, -1690}, {9769, 1472, 5140, -8176}}
{{2019, 486, -1958, -80}, {833, 200, -808, -32}}
{{2019, 486, 1958, -80}, {1621, 390, 1572, -66}}
{{2019, 640, -1914, -58}, {553, 176, -524, -16}}
{{2019, 640, 1914, -58}, {553, 176, 524, -16}}
{{2019, 640, 1914, -58}, {3325, 1054, 3152, -98}}
{{2019, 640, 1914, -58}, {4541, 1442, 4304, -130}}
{{2019, 640, 1914, -58}, {4801, 1520, 4552, -136}}
{{2019, 754, -1838, -360}, {413, 154, -376, -74}}
{{2019, 754, 1838, -360}, {413, 154, 376, -74}}
{{2019, 754, 1838, -360}, {3369, 1256, 3068, -600}}
{{2019, 754, 1838, -360}, {3889, 1452, 3540, -696}}
{{2019, 754, 1838, -360}, {5269, 1970, 4796, -938}}
{{2019, 800, -1806, -418}, {769, 304, -688, -160}}
{{2019, 800, 1806, -418}, {769, 304, 688, -160}}
{{2019, 800, 1806, -418}, {3913, 1552, 3500, -808}}
{{2019, 800, 1806, -418}, {4325, 1714, 3868, -898}}
{{2019, 800, 1806, -418}, {4645, 1838, 4156, -962}}
{{2019, 870, 1418, -1144}, {353, 152, 248, -200}}
{{2019, 914, 1790, -192}, {753, 340, 668, -72}}
{{2019, 966, -1430, -1048}, {769, 368, -544, -400}}
{{2019, 966, 1430, -1048}, {1733, 830, 1228, -898}}
{{2019, 1192, -1414, -810}, {525, 310, -368, -210}}
{{2019, 1192, 1414, -810}, {3913, 2312, 2740, -1568}}
{{2019, 1194, -1418, -800}, {1169, 692, -820, -464}}
{{2019, 1194, 1418, -800}, {1981, 1170, 1392, -786}}
{{2019, 1234, -1410, -752}, {1265, 772, -884, -472}}
{{2019, 1234, 1410, -752}, {1101, 674, 768, -410}}
{{2019, 1270, 1382, -744}, {649, 408, 444, -240}}
{{2019, 1370, 1482, -56}, {1481, 1004, 1088, -40}}
{{2019, 1518, -1330, -56}, {553, 416, -364, -16}}
{{2019, 1518, 1330, -56}, {3549, 2670, 2336, -98}}
{{2019, 1520, -1274, -378}, {425, 320, -268, -80}}
{{2019, 1520, 1274, -378}, {425, 320, 268, -80}}
{{2019, 1520, 1274, -378}, {3421, 2574, 2160, -642}}
{{2019, 1520, 1274, -378}, {3933, 2962, 2480, -738}}
{{2019, 1520, 1274, -378}, {5185, 3904, 3272, -968}}
{{2019, 1722, -1030, -224}, {361, 308, -184, -40}}
{{2019, 1722, 1030, -224}, {3285, 2802, 1676, -362}}
{{2019, 1736, -1030, -42}, {845, 726, -432, -18}}
{{2019, 1736, 1030, -42}, {1609, 1384, 820, -32}}
{{2019, 1830, -842, -136}, {845, 766, -352, -58}}
{{2019, 1830, 842, -136}, {845, 766, 352, -58}}
{{2021, -1142, -1420, -874}, {835, -472, -586, -362}}
{{2021, -1142, 1420, -874}, {1539, -870, 1082, -664}}
{{2021, -1130, -1484, -778}, {939, -524, -690, -362}}
{{2021, -1130, 1484, -778}, {1475, -826, 1082, -568}}
{{2021, 1130, -1484, -778}, {939, 524, -690, -362}}
{{2021, 1130, 1484, -778}, {1475, 826, 1082, -568}}
{{2021, 1142, -1420, -874}, {835, 472, -586, -362}}
{{2021, 1142, 1420, -874}, {1539, 870, 1082, -664}}
{{2025, -1068, 1720, -40}, {539, -284, 458, -10}}
{{2025, -904, -1812, -8}, {771, -344, -690, -2}}
{{2025, -904, 1812, -8}, {771, -344, 690, -2}}
{{2025, -428, 1176, -1592}, {499, -106, 290, -392}}
{{2025, -72, -788, -1864}, {643, -22, -250, -592}}
{{2025, -72, 788, -1864}, {2435, -88, 946, -2242}}
{{2025, 72, -788, -1864}, {643, 22, -250, -592}}
{{2025, 72, 788, -1864}, {2435, 88, 946, -2242}}
{{2025, 428, 1176, -1592}, {499, 106, 290, -392}}
{{2025, 904, -1812, -8}, {771, 344, -690, -2}}
{{2025, 904, 1812, -8}, {771, 344, 690, -2}}
{{2025, 1068, 1720, -40}, {539, 284, 458, -10}}
{{2027, -1540, -1318, -2}, {861, -654, -560, -2}}
{{2027, -1540, 1318, -2}, {1617, -1228, 1052, 0}}
{{2027, -788, -1822, -410}, {365, -142, -328, -74}}
{{2027, -788, 1822, -410}, {3441, -1340, 3092, -696}}
{{2027, 788, -1822, -410}, {365, 142, -328, -74}}
{{2027, 788, 1822, -410}, {3441, 1340, 3092, -696}}
{{2027, 1540, -1318, -2}, {861, 654, -560, -2}}
{{2027, 1540, 1318, -2}, {1617, 1228, 1052, 0}}
{{2029, -874, -1808, -290}, {563, -242, -502, -80}}
{{2029, -874, 1808, -290}, {563, -242, 502, -80}}
{{2029, -334, -1072, -1690}, {723, -120, -382, -602}}
{{2029, -334, 1072, -1690}, {1891, -310, 998, -1576}}
{{2029, 334, -1072, -1690}, {723, 120, -382, -602}}
{{2029, 334, 1072, -1690}, {1891, 310, 998, -1576}}
{{2029, 874, -1808, -290}, {563, 242, -502, -80}}
{{2029, 874, 1808, -290}, {563, 242, 502, -80}}
{{2033, -908, -1540, -968}, {795, -356, -602, -378}}
{{2033, -908, 1540, -968}, {795, -356, 602, -378}}
{{2033, -52, -772, -1880}, {1203, -30, -458, -1112}}
{{2033, -52, 772, -1880}, {1083, -28, 410, -1002}}
{{2033, 52, -772, -1880}, {1203, 30, -458, -1112}}
{{2033, 52, 772, -1880}, {1083, 28, 410, -1002}}
{{2033, 908, -1540, -968}, {795, 356, -602, -378}}
{{2033, 908, 1540, -968}, {795, 356, 602, -378}}
{{2035, -1912, 686, -122}, {545, -512, 184, -32}}
{{2035, -1832, 886, -2}, {1077, -970, 468, -2}}
{{2035, -1762, -1018, -16}, {905, -784, -452, -8}}
{{2035, -1762, 1018, -16}, {1389, -1202, 696, -10}}
{{2035, -1618, -1162, -416}, {909, -722, -520, -186}}
{{2035, -1618, 1162, -416}, {909, -722, 520, -186}}
{{2035, -1550, -1318, -40}, {501, -382, -324, -10}}
{{2035, -1550, 1318, -40}, {501, -382, 324, -10}}
{{2035, -1528, -1342, -74}, {909, -682, -600, -34}}
{{2035, -1528, 1342, -74}, {2249, -1688, 1484, -80}}
{{2035, -1502, -1274, -512}, {453, -334, -284, -114}}
{{2035, -1502, 1274, -512}, {453, -334, 284, -114}}
{{2035, -1502, 1274, -512}, {3361, -2480, 2104, -848}}
{{2035, -1502, 1274, -512}, {4137, -3052, 2592, -1040}}
{{2035, -1502, 1274, -512}, {5165, -3814, 3232, -1298}}
{{2035, -1368, -1506, -42}, {837, -562, -620, -18}}
{{2035, -1368, 1506, -42}, {1569, -1056, 1160, -32}}
{{2035, -1278, 1398, -744}, {657, -412, 452, -240}}
{{2035, -1240, -1418, -770}, {981, -598, -684, -370}}
{{2035, -1240, 1418, -770}, {1985, -1208, 1384, -752}}
{{2035, -1152, -1482, -786}, {357, -202, -260, -138}}
{{2035, -1152, 1482, -786}, {3009, -1704, 2192, -1160}}
{{2035, -1018, -1582, -776}, {545, -272, -424, -208}}
{{2035, -1018, 1582, -776}, {4037, -2018, 3140, -1538}}
{{2035, -926, -1622, -808}, {1053, -478, -840, -418}}
{{2035, -926, 1622, -808}, {1053, -478, 840, -418}}
{{2035, -926, 1622, -808}, {3349, -1526, 2668, -1330}}
{{2035, -926, 1622, -808}, {4881, -2220, 3892, -1936}}
{{2035, -926, 1622, -808}, {5033, -2288, 4012, -2000}}
{{2035, -918, 1806, -192}, {753, -340, 668, -72}}
{{2035, -858, 1422, -1176}, {1293, -546, 904, -746}}
{{2035, -734, 1898, -8}, {725, -262, 676, -2}}
{{2035, -680, -1918, -10}, {365, -122, -344, -2}}
{{2035, -680, 1918, -10}, {3273, -1096, 3084, -16}}
{{2035, -632, -1930, -130}, {789, -246, -748, -50}}
{{2035, -632, 1930, -130}, {1729, -536, 1640, -112}}
{{2035, -568, 1946, -178}, {669, -186, 640, -58}}
{{2035, -418, -1258, -1544}, {369, -76, -228, -280}}
{{2035, -418, 1258, -1544}, {3389, -698, 2096, -2570}}
{{2035, -416, 1162, -1618}, {909, -186, 520, -722}}
{{2035, -194, -1178, -1648}, {2533, -242, -1468, -2050}}
{{2035, -194, 1178, -1648}, {553, -52, 320, -448}}
{{2035, -194, 1178, -1648}, {2533, -242, 1468, -2050}}
{{2035, -194, 1178, -1648}, {6561, -624, 3800, -5312}}
{{2035, -194, 1178, -1648}, {7629, -730, 4416, -6178}}
{{2035, -182, 850, -1840}, {841, -76, 352, -760}}
{{2035, -122, -686, -1912}, {545, -32, -184, -512}}
{{2035, -122, 686, -1912}, {2949, -178, 996, -2770}}
{{2035, -42, 414, -1992}, {1545, -32, 316, -1512}}
{{2035, -38, -574, -1952}, {1245, -22, -352, -1194}}
{{2035, -38, 574, -1952}, {1009, -20, 284, -968}}
{{2035, -38, 574, -1952}, {1245, -22, 352, -1194}}
{{2035, -38, 574, -1952}, {4713, -88, 1332, -4520}}
{{2035, -38, 574, -1952}, {7733, -142, 2180, -7418}}
{{2035, 38, -574, -1952}, {1245, 22, -352, -1194}}
{{2035, 38, 574, -1952}, {1009, 20, 284, -968}}
{{2035, 38, 574, -1952}, {1245, 22, 352, -1194}}
{{2035, 38, 574, -1952}, {4713, 88, 1332, -4520}}
{{2035, 38, 574, -1952}, {7733, 142, 2180, -7418}}
{{2035, 42, 414, -1992}, {1545, 32, 316, -1512}}
{{2035, 122, -686, -1912}, {545, 32, -184, -512}}
{{2035, 122, 686, -1912}, {2949, 178, 996, -2770}}
{{2035, 182, 850, -1840}, {841, 76, 352, -760}}
{{2035, 194, -1178, -1648}, {2533, 242, -1468, -2050}}
{{2035, 194, 1178, -1648}, {553, 52, 320, -448}}
{{2035, 194, 1178, -1648}, {2533, 242, 1468, -2050}}
{{2035, 194, 1178, -1648}, {6561, 624, 3800, -5312}}
{{2035, 194, 1178, -1648}, {7629, 730, 4416, -6178}}
{{2035, 416, 1162, -1618}, {909, 186, 520, -722}}
{{2035, 418, -1258, -1544}, {369, 76, -228, -280}}
{{2035, 418, 1258, -1544}, {3389, 698, 2096, -2570}}
{{2035, 568, 1946, -178}, {669, 186, 640, -58}}
{{2035, 632, -1930, -130}, {789, 246, -748, -50}}
{{2035, 632, 1930, -130}, {1729, 536, 1640, -112}}
{{2035, 680, -1918, -10}, {365, 122, -344, -2}}
{{2035, 680, 1918, -10}, {3273, 1096, 3084, -16}}
{{2035, 734, 1898, -8}, {725, 262, 676, -2}}
{{2035, 858, 1422, -1176}, {1293, 546, 904, -746}}
{{2035, 918, 1806, -192}, {753, 340, 668, -72}}
{{2035, 926, -1622, -808}, {1053, 478, -840, -418}}
{{2035, 926, 1622, -808}, {1053, 478, 840, -418}}
{{2035, 926, 1622, -808}, {3349, 1526, 2668, -1330}}
{{2035, 926, 1622, -808}, {4881, 2220, 3892, -1936}}
{{2035, 926, 1622, -808}, {5033, 2288, 4012, -2000}}
{{2035, 1018, -1582, -776}, {545, 272, -424, -208}}
{{2035, 1018, 1582, -776}, {4037, 2018, 3140, -1538}}
{{2035, 1152, -1482, -786}, {357, 202, -260, -138}}
{{2035, 1152, 1482, -786}, {3009, 1704, 2192, -1160}}
{{2035, 1240, -1418, -770}, {981, 598, -684, -370}}
{{2035, 1240, 1418, -770}, {1985, 1208, 1384, -752}}
{{2035, 1278, 1398, -744}, {657, 412, 452, -240}}
{{2035, 1368, -1506, -42}, {837, 562, -620, -18}}
{{2035, 1368, 1506, -42}, {1569, 1056, 1160, -32}}
{{2035, 1502, -1274, -512}, {453, 334, -284, -114}}
{{2035, 1502, 1274, -512}, {453, 334, 284, -114}}
{{2035, 1502, 1274, -512}, {3361, 2480, 2104, -848}}
{{2035, 1502, 1274, -512}, {4137, 3052, 2592, -1040}}
{{2035, 1502, 1274, -512}, {5165, 3814, 3232, -1298}}
{{2035, 1528, -1342, -74}, {909, 682, -600, -34}}
{{2035, 1528, 1342, -74}, {2249, 1688, 1484, -80}}
{{2035, 1550, -1318, -40}, {501, 382, -324, -10}}
